"X.1" "X" "zona" "cÛdigo.x" "Freq.x" "personas" "comuna" "promedio_i" "aÒo" "ingresos_expandidos" "Freq.y" "p" "cÛdigo.y" "multipob" "est_ing" "ing_medio_zona" "identificador" "urb_rur" "multipob_2" "est_ing_2" "ing_medio_zona_2"
"2678" 2678 2678 8201012016 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 25 0.000979547057440639 8201 "3546066.07142857" 11527077.3123388 "461083.092493551" "region_08" 2 3546066 11527077 461083
"2679" 2679 2679 8201022018 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 104 0.00407491575895306 8201 "14751634.8571429" 11527077.3123388 "110837.281849411" "region_08" 2 14751635 11527077 110837
"2680" 2680 2680 8201032022 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 110 0.00431000705273881 8201 "15602690.7142857" 11527077.3123388 "104791.611930353" "region_08" 2 15602691 11527077 104792
"2681" 2681 2681 8201032027 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 29 0.00113627458663114 8201 "4113436.64285714" 11527077.3123388 "397485.424563406" "region_08" 2 4113437 11527077 397485
"2682" 2682 2682 8201052028 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 48 0.00188073035028603 8201 "6808446.85714286" 11527077.3123388 "240147.444007058" "region_08" 2 6808447 11527077 240147
"2683" 2683 2683 8201052901 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 17 0.000666091999059635 8201 "2411324.92857143" 11527077.3123388 "678063.371314046" "region_08" 2 2411325 11527077 678063
"2684" 2684 2684 8201062007 8201 3 25522 "Lebu" "141842.642857143" 2017 "3620107931" 85 0.00333045999529817 8201 "12056624.6428571" 26888679.7921003 "316337.409318827" "region_08" 2 12056625 26888680 316337
"2685" 2685 2685 8201072001 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 31 0.00121463835122639 8201 "4397121.92857143" 11527077.3123388 "371841.203623832" "region_08" 2 4397122 11527077 371841
"2686" 2686 2686 8201072019 8201 2 25522 "Lebu" "141842.642857143" 2017 "3620107931" 113 0.00442755269963169 8201 "16028218.6428571" 19431692.3711818 "171961.879390989" "region_08" 2 16028219 19431692 171962
"2687" 2687 2687 8201072020 8201 5 25522 "Lebu" "141842.642857143" 2017 "3620107931" 50 0.00195909411488128 8201 "7092132.14285714" 41191161.5088696 "823823.230177391" "region_08" 2 7092132 41191162 823823
"2688" 2688 2688 8201072023 8201 2 25522 "Lebu" "141842.642857143" 2017 "3620107931" 31 0.00121463835122639 8201 "4397121.92857143" 19431692.3711818 "626828.786167155" "region_08" 2 4397122 19431692 626829
"2689" 2689 2689 8201072025 8201 2 25522 "Lebu" "141842.642857143" 2017 "3620107931" 148 0.00579891858004859 8201 "20992711.1428571" 19431692.3711818 "131295.218724201" "region_08" 2 20992711 19431692 131295
"2690" 2690 2690 8201082014 8201 1 25522 "Lebu" "141842.642857143" 2017 "3620107931" 322 0.0126165660998354 8201 "45673331" 11527077.3123388 "35798.3767463937" "region_08" 2 45673331 11527077 35798
"2691" 2691 2691 8201092011 8201 6 25522 "Lebu" "141842.642857143" 2017 "3620107931" 419 0.0164172086827051 8201 "59432067.3571429" 48163182.7471734 "114947.930184185" "region_08" 2 59432067 48163183 114948
"2692" 2692 2692 8202022005 8202 8 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 297 0.00819152163720109 8202 "54900146.5434783" 61884721.2231135 "208366.064724288" "region_08" 2 54900147 61884721 208366
"2693" 2693 2693 8202022009 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 204 0.00562649971040075 8202 "37709191.5652174" 11527077.3123388 "56505.2809428372" "region_08" 2 37709192 11527077 56505
"2694" 2694 2694 8202022014 8202 18 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 709 0.0195548445817359 8202 "131057925.586957" 128260816.091099 "180903.830876021" "region_08" 2 131057926 128260816 180904
"2695" 2695 2695 8202032017 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 86 0.00237195576026698 8202 "15897012.1304348" 11527077.3123388 "134035.782701614" "region_08" 2 15897012 11527077 134036
"2696" 2696 2696 8202032026 8202 17 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 769 0.0212096974377362 8202 "142148864.282609" 121724859.278966 "158289.804003856" "region_08" 2 142148864 121724859 158290
"2697" 2697 2697 8202032031 8202 27 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 793 0.0218716385801363 8202 "146585239.76087" 186516377.377935 "235203.50236814" "region_08" 2 146585240 186516377 235204
"2698" 2698 2698 8202042003 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 35 0.000965330832666795 8202 "6469714.23913043" 11527077.3123388 "329345.066066822" "region_08" 2 6469714 11527077 329345
"2699" 2699 2699 8202042007 8202 7 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 118 0.00325454395013377 8202 "21812179.4347826" 55055502.0558405 "466572.051320682" "region_08" 2 21812179 55055502 466572
"2700" 2700 2700 8202042012 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 24 0.000661941142400088 8202 "4436375.47826087" 11527077.3123388 "480294.888014116" "region_08" 2 4436375 11527077 480295
"2701" 2701 2701 8202042015 8202 2 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 57 0.00157211021320021 8202 "10536391.7608696" 19431692.3711818 "340906.883704944" "region_08" 2 10536392 19431692 340907
"2702" 2702 2702 8202052010 8202 8 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 149 0.00410955125906721 8202 "27542497.7608696" 61884721.2231135 "415333.699483983" "region_08" 2 27542498 61884721 415334
"2703" 2703 2703 8202052018 8202 4 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 242 0.00667457318586756 8202 "44733452.7391304" 34113958.0974005 "140966.768997523" "region_08" 2 44733453 34113958 140967
"2704" 2704 2704 8202052019 8202 2 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 161 0.00444052183026726 8202 "29760685.5" 19431692.3711818 "120693.741435912" "region_08" 2 29760686 19431692 120694
"2705" 2705 2705 8202052022 8202 3 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 122 0.00336486747386712 8202 "22551575.3478261" 26888679.7921003 "220399.014689347" "region_08" 2 22551575 26888680 220399
"2706" 2706 2706 8202052023 8202 3 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 73 0.0020134043081336 8202 "13493975.4130435" 26888679.7921003 "368338.07934384" "region_08" 2 13493975 26888680 368338
"2707" 2707 2707 8202052025 8202 4 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 209 0.00576440411506744 8202 "38633436.4565217" 34113958.0974005 "163224.679891869" "region_08" 2 38633436 34113958 163225
"2708" 2708 2708 8202062011 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 82 0.00226163223653364 8202 "15157616.2173913" 11527077.3123388 "140574.113565107" "region_08" 2 15157616 11527077 140574
"2709" 2709 2709 8202062019 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 99 0.00273050721240036 8202 "18300048.8478261" 11527077.3123388 "116435.124367058" "region_08" 2 18300049 11527077 116435
"2710" 2710 2710 8202062032 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 56 0.00154452933226687 8202 "10351542.7826087" 11527077.3123388 "205840.666291764" "region_08" 2 10351543 11527077 205841
"2711" 2711 2711 8202072032 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 94 0.00259260280773368 8202 "17375803.9565217" 11527077.3123388 "122628.482046157" "region_08" 2 17375804 11527077 122628
"2712" 2712 2712 8202072035 8202 40 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 1879 0.0518244752737402 8202 "347331230.152174" 269507300.896866 "143431.240498598" "region_08" 2 347331230 269507301 143431
"2713" 2713 2713 8202082020 8202 12 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 567 0.0156383594892021 8202 "104809370.673913" 88760229.0729773 "156543.613885322" "region_08" 2 104809371 88760229 156544
"2714" 2714 2714 8202082028 8202 14 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 877 0.0241884325785366 8202 "162112553.934783" 102010892.420165 "116318.007320598" "region_08" 2 162112554 102010892 116318
"2715" 2715 2715 8202082033 8202 3 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 182 0.00501972032986734 8202 "33642514.0434783" 26888679.7921003 "147739.998857694" "region_08" 2 33642514 26888680 147740
"2716" 2716 2716 8202092002 8202 1 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 56 0.00154452933226687 8202 "10351542.7826087" 11527077.3123388 "205840.666291764" "region_08" 2 10351543 11527077 205841
"2717" 2717 2717 8202092030 8202 8 36257 "Arauco" "184848.97826087" 2017 "6702069404.80435" 354 0.0097636318504013 8202 "65436538.3043478" 61884721.2231135 "174815.596675462" "region_08" 2 65436538 61884721 174816
"2718" 2718 2718 8203012024 8203 2 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 22 0.00063699800214263 8203 "4112071.4893617" 19431692.3711818 "883258.744144627" "region_08" 2 4112071 19431692 883259
"2719" 2719 2719 8203012030 8203 3 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 23 0.000665952456785476 8203 "4298983.82978723" 26888679.7921003 "1169073.03443914" "region_08" 2 4298984 26888680 1169073
"2720" 2720 2720 8203012043 8203 4 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 122 0.00353244346642731 8203 "22803305.5319149" 34113958.0974005 "279622.607355742" "region_08" 2 22803306 34113958 279623
"2721" 2721 2721 8203022015 8203 4 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 391 0.0113211917653531 8203 "73082725.106383" 34113958.0974005 "87247.9746736587" "region_08" 2 73082725 34113958 87248
"2722" 2722 2722 8203022041 8203 7 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 352 0.0101919680342821 8203 "65793143.8297872" 55055502.0558405 "156407.676295001" "region_08" 2 65793144 55055502 156408
"2723" 2723 2723 8203032020 8203 20 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 399 0.0115528274024959 8203 "74578023.8297872" 141288258.52257 "354105.911084134" "region_08" 2 74578024 141288259 354106
"2724" 2724 2724 8203032022 8203 17 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 509 0.014737817413209 8203 "95138381.2765957" 121724859.278966 "239145.106638439" "region_08" 2 95138381 121724859 239145
"2725" 2725 2725 8203032901 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 40 0.00115817818571387 8203 "7476493.61702127" 11527077.3123388 "288176.93280847" "region_08" 2 7476494 11527077 288177
"2726" 2726 2726 8203042901 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 18 0.000521180183571242 8203 "3364422.12765957" 11527077.3123388 "640393.184018821" "region_08" 2 3364422 11527077 640393
"2727" 2727 2727 8203052901 8203 2 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 18 0.000521180183571242 8203 "3364422.12765957" 19431692.3711818 "1079538.46506566" "region_08" 2 3364422 19431692 1079538
"2728" 2728 2728 8203062005 8203 2 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 89 0.00257694646321337 8203 "16635198.2978723" 19431692.3711818 "218333.62214811" "region_08" 2 16635198 19431692 218334
"2729" 2729 2729 8203062009 8203 12 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 748 0.0216579320728494 8203 "139810430.638298" 88760229.0729773 "118663.407851574" "region_08" 2 139810431 88760229 118663
"2730" 2730 2730 8203062040 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 116 0.00335871673857023 8203 "21681831.4893617" 11527077.3123388 "99371.3561408516" "region_08" 2 21681831 11527077 99371
"2731" 2731 2731 8203062045 8203 8 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 563 0.0163013579639227 8203 "105231647.659574" 61884721.2231135 "109919.575884749" "region_08" 2 105231648 61884721 109920
"2732" 2732 2732 8203062901 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 36 0.00104236036714248 8203 "6728844.25531915" 11527077.3123388 "320196.592009411" "region_08" 2 6728844 11527077 320197
"2733" 2733 2733 8203072018 8203 15 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 516 0.014940498595709 8203 "96446767.6595745" 108601613.016024 "210468.242279117" "region_08" 2 96446768 108601613 210468
"2734" 2734 2734 8203072021 8203 2 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 211 0.00610938992964067 8203 "39438503.8297872" 19431692.3711818 "92093.3287733734" "region_08" 2 39438504 19431692 92093
"2735" 2735 2735 8203072033 8203 16 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 825 0.0238874250803486 8203 "154202680.851064" 115172318.691605 "139602.810535278" "region_08" 2 154202681 115172319 139603
"2736" 2736 2736 8203072039 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 31 0.000897588093928251 8203 "5794282.55319149" 11527077.3123388 "371841.203623832" "region_08" 2 5794283 11527077 371841
"2737" 2737 2737 8203072042 8203 2 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 158 0.0045748038335698 8203 "29532149.787234" 19431692.3711818 "122985.394754315" "region_08" 2 29532150 19431692 122985
"2738" 2738 2738 8203082029 8203 12 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 677 0.0196021657932073 8203 "126539654.468085" 88760229.0729773 "131108.167020646" "region_08" 2 126539654 88760229 131108
"2739" 2739 2739 8203082031 8203 3 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 329 0.0095260155774966 8203 "61494160" 26888679.7921003 "81728.5100063839" "region_08" 2 61494160 26888680 81729
"2740" 2740 2740 8203082032 8203 8 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 576 0.0166777658742798 8203 "107661508.085106" 61884721.2231135 "107438.752123461" "region_08" 2 107661508 61884721 107439
"2741" 2741 2741 8203082036 8203 12 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 772 0.0223528389842777 8203 "144296326.808511" 88760229.0729773 "114974.389990903" "region_08" 2 144296327 88760229 114974
"2742" 2742 2742 8203082901 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 40 0.00115817818571387 8203 "7476493.61702127" 11527077.3123388 "288176.93280847" "region_08" 2 7476494 11527077 288177
"2743" 2743 2743 8203092011 8203 4 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 169 0.00489330283464111 8203 "31588185.5319149" 34113958.0974005 "201857.740221305" "region_08" 2 31588186 34113958 201858
"2744" 2744 2744 8203092020 8203 17 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 644 0.0186466687899933 8203 "120371547.234043" 121724859.278966 "189013.756644356" "region_08" 2 120371547 121724859 189014
"2745" 2745 2745 8203092027 8203 9 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 496 0.014361409502852 8203 "92708520.8510638" 68662371.8904892 "138432.201392115" "region_08" 2 92708521 68662372 138432
"2746" 2746 2746 8203092046 8203 3 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 153 0.00443003156035556 8203 "28597588.0851064" 26888679.7921003 "175743.005177126" "region_08" 2 28597588 26888680 175743
"2747" 2747 2747 8203092047 8203 4 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 214 0.00619625329356922 8203 "39999240.8510638" 34113958.0974005 "159411.019146731" "region_08" 2 39999241 34113958 159411
"2748" 2748 2748 8203102017 8203 16 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 1368 0.0396096939514144 8203 "255696081.702128" 115172318.691605 "84190.2914412315" "region_08" 2 255696082 115172319 84190
"2749" 2749 2749 8203102019 8203 15 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 1099 0.0318209456524886 8203 "205416662.12766" 108601613.016024 "98818.5741729067" "region_08" 2 205416662 108601613 98819
"2750" 2750 2750 8203102023 8203 9 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 363 0.0105104670353534 8203 "67849179.5744681" 68662371.8904892 "189152.539643221" "region_08" 2 67849180 68662372 189153
"2751" 2751 2751 8203102044 8203 3 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 244 0.00706488693285462 8203 "45606611.0638298" 26888679.7921003 "110199.507344673" "region_08" 2 45606611 26888680 110200
"2752" 2752 2752 8203112035 8203 3 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 233 0.00674638793178331 8203 "43550575.3191489" 26888679.7921003 "115402.059193563" "region_08" 2 43550575 26888680 115402
"2753" 2753 2753 8203112044 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 35 0.00101340591249964 8203 "6541931.91489362" 11527077.3123388 "329345.066066822" "region_08" 2 6541932 11527077 329345
"2754" 2754 2754 8203122001 8203 1 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 131 0.00379303355821293 8203 "24485516.5957447" 11527077.3123388 "87992.9565827388" "region_08" 2 24485517 11527077 87993
"2755" 2755 2755 8203122003 8203 4 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 197 0.00570402756464082 8203 "36821731.0638298" 34113958.0974005 "173167.299986805" "region_08" 2 36821731 34113958 173167
"2756" 2756 2756 8203122025 8203 10 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 840 0.0243217418999913 8203 "157006365.957447" 75396850.1759504 "89758.1549713696" "region_08" 2 157006366 75396850 89758
"2757" 2757 2757 8203122028 8203 7 34537 "Ca√±ete" "186912.340425532" 2017 "6455391501.2766" 543 0.0157222688710658 8203 "101493400.851064" 55055502.0558405 "101391.348169135" "region_08" 2 101493401 55055502 101391
"2758" 2758 2758 8204012001 8204 1 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 82 0.013596418504394 8204 "10787218.9803922" 11527077.3123388 "140574.113565107" "region_08" 2 10787219 11527077 140574
"2759" 2759 2759 8204012014 8204 2 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 92 0.015254518322003 8204 "12102733.4901961" 19431692.3711818 "211214.047512846" "region_08" 2 12102733 19431692 211214
"2760" 2760 2760 8204012023 8204 3 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 126 0.0208920577018737 8204 "16575482.8235294" 26888679.7921003 "213402.220572225" "region_08" 2 16575483 26888680 213402
"2761" 2761 2761 8204022007 8204 2 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 71 0.011772508705024 8204 "9340153.01960785" 19431692.3711818 "273685.808044814" "region_08" 2 9340153 19431692 273686
"2762" 2762 2762 8204032017 8204 1 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 114 0.0189023379207428 8204 "14996865.4117647" 11527077.3123388 "101114.71326613" "region_08" 2 14996865 11527077 101115
"2763" 2763 2763 8204032018 8204 1 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 197 0.0326645664068977 8204 "25915635.8431373" 11527077.3123388 "58513.0828037502" "region_08" 2 25915636 11527077 58513
"2764" 2764 2764 8204032901 8204 1 6031 "Contulmo" "131551.450980392" 2017 "793386800.862745" 40 0.00663239927043608 8204 "5262058.03921569" 11527077.3123388 "288176.93280847" "region_08" 2 5262058 11527077 288177
